Ranking: 
0		0.89
32		10001			11.55			10001			10111			10111		
Generacion: 5 totalA:198.25
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		10001			11.55			10111			10001			10001		
2		01001			1.66			01001			01111			01111		
3		10001			11.55			10111			10111			10111		
4		01001			1.66			10111			10111			10111		
5		01001			1.66			00001			00011			00011		
6		11011			7.44			10011			10001			10001		
7		10001			11.55			01001			01111			11111		
8		00111			0.75			10111			10001			10001		
9		00001			1.41			10111			10011			10011		
10		10001			11.55			10011			10111			10111		
11		10111			15.60			00001			00011			00011		
12		10001			11.55			10011			10001			10001		
13		01010			3.43			00001			00111			00111		
14		01001			1.66			10111			10001			10001		
15		10001			11.55			01001			01111			01111		
16		01001			1.66			10111			10001			10011		
17		11001			10.71			10111			10001			10001		
18		00001			1.41			00001			00111			00111		
19		01111			3.77			10011			10001			10001		
20		10001			11.55			11001			11011			11111		
21		00001			1.41			10111			10010			10010		
22		01001			1.66			01010			01111			01111		
23		10010			10.41			10111			10001			10001		
24		01000			1.00			10001			10111			10111		
25		01001			1.66			10001			10001			10001		
26		10010			10.41			01001			01001			01001		
27		10011			6.51			10111			10111			10111		
28		01001			1.66			10111			10111			10111		
29		01001			1.66			10111			10001			10001		
30		00010			1.03			00001			00111			00111		
31		10001			11.55			10111			10001			10001		
32		10111			15.60			00001			00111			00111		
Generacion: 6 totalA:294.57
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		10001			11.55			10010			10111			10111		
2		01111			3.77			11111			11010			11010		
3		10111			15.60			10001			10001			10001		
4		10111			15.60			10001			10001			10001		
5		00011			0.93			10001			10001			10001		
6		10001			11.55			10001			10001			10001		
7		11111			16.29			11111			11111			11111		
8		10001			11.55			01111			01111			01111		
9		10011			6.51			10001			10011			10011		
10		10111			15.60			00011			00001			00001		
11		00011			0.93			10010			10111			10111		
12		10001			11.55			10111			10010			10010		
13		00111			0.75			10011			10111			10111		
14		10001			11.55			11111			11011			11011		
15		01111			3.77			10001			10111			10111		
16		10011			6.51			10111			10001			10011		
17		10001			11.55			10010			10111			11111		
18		00111			0.75			10111			10010			10010		
19		10001			11.55			01111			01001			01001		
20		11111			16.29			10001			10111			11111		
21		10010			10.41			10111			10010			10010		
22		01111			3.77			10010			10111			10111		
23		10001			11.55			00111			00111			00111		
24		10111			15.60			00111			00111			00111		
25		10001			11.55			11111			11111			11111		
26		01001			1.66			00111			00111			00111		
27		10111			15.60			01001			01010			01010		
28		10111			15.60			10010			10001			10001		
29		10001			11.55			01111			01001			01001		
30		00111			0.75			10001			10111			10111		
31		10001			11.55			00111			00111			00111		
32		00111			0.75			00111			00111			00111		
Generacion: 7 totalA:291.53
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		10111			15.60			11010			11111			11111		
2		11010			7.60			00111			00010			00010		
3		10001			11.55			11011			11111			11111		
4		10001			11.55			10111			10011			10011		
5		10001			11.55			10011			10001			10001		
6		10001			11.55			10001			10011			10011		
7		11111			16.29			01111			01011			11011		
8		01111			3.77			10011			10111			10111		
9		10011			6.51			10001			10001			10001		
10		00001			1.41			10001			10001			10001		
11		10111			15.60			10010			10011			10011		
12		10010			10.41			10011			10010			10010		
13		10111			15.60			01001			01111			01111		
14		11011			7.44			00111			00001			00001		
15		10111			15.60			11010			11111			11111		
16		10011			6.51			10111			10010			10011		
17		11111			16.29			11010			11011			11111		
18		10010			10.41			11011			11010			11010		
19		01001			1.66			10010			10001			10001		
20		11111			16.29			10001			10010			10010		
21		10010			10.41			10011			10111			10111		
22		10111			15.60			00111			00011			00011		
23		00111			0.75			10011			10010			10010		
24		00111			0.75			10010			10011			10011		
25		11111			16.29			01111			01111			01111		
26		00111			0.75			10111			10111			10111		
27		01010			3.43			01001			01010			01010		
28		10001			11.55			11010			11001			11001		
29		01001			1.66			00111			00011			00011		
30		10111			15.60			10011			10111			10111		
31		00111			0.75			10010			10111			10111		
32		00111			0.75			01111			01010			01010		
Generacion: 8 totalA:297.64
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		11111			16.29			11010			11001			11001		
2		00010			1.03			10001			10010			10010		
3		11111			16.29			10111			10010			10010		
4		10011			6.51			11010			11111			11111		
5		10001			11.55			10011			10010			10010		
6		10011			6.51			11010			11011			11011		
7		11011			7.44			00011			00010			00011		
8		10111			15.60			11010			11011			11011		
9		10001			11.55			10001			10001			10001		
10		10001			11.55			11001			11001			11001		
11		10011			6.51			11010			11001			11001		
12		10010			10.41			10001			10010			10010		
13		01111			3.77			10001			10011			10011		
14		00001			1.41			00011			00001			00001		
15		11111			16.29			00011			00001			00001		
16		10011			6.51			10001			10011			11011		
17		11111			16.29			11011			11011			11111		
18		11010			7.60			00011			00011			00011		
19		10001			11.55			10011			10011			10011		
20		10010			10.41			10011			10011			10011		
21		10111			15.60			10111			10001			10001		
22		00011			0.93			00001			00111			00111		
23		10010			10.41			11010			11011			11011		
24		10011			6.51			00011			00010			00010		
25		01111			3.77			10111			10111			10111		
26		10111			15.60			10111			10111			10111		
27		01010			3.43			01010			01010			01010		
28		11001			10.71			11010			11010			11010		
29		00011			0.93			10111			10111			10111		
