Generacion: 1 totalA:251
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		11110			24.70			01010			01010			01010		
2		10101			5.64			01010			01010			01010		
3		01010			3.43			00111			00101			00101		
4		11110			24.70			00101			00111			00111		
5		00010			1.03			01011			01001			01011		
6		01110			3.01			10001			10011			10011		
7		00100			0.80			01110			01111			01111		
8		11111			16.29			11111			11110			11110		
9		11101			17.96			11111			11011			11011		
10		01011			6.00			11011			11111			11111		
11		11011			7.44			10000			10101			10101		
12		11111			16.29			01101			01000			01000		
13		00111			0.75			11111			11010			11010		
14		01010			3.43			00010			00111			00111		
15		10000			6.42			10101			10010			10010		
16		10000			6.42			00010			00101			00101		
17		11001			10.71			01010			01101			01111		
18		11011			7.44			00101			00010			00010		
19		01101			3.31			01011			01110			01110		
20		11111			16.29			01110			01011			01011		
21		11101			17.96			11011			11101			11101		
22		00001			1.41			01101			01011			01011		
23		11111			16.29			00010			00010			00010		
24		01010			3.43			00010			00010			00010		
25		00010			1.03			00101			00110			00110		
26		10001			11.55			01110			01101			01101		
27		10100			5.15			11011			11010			11010		
28		10011			6.51			00010			00011			00011		
29		01001			1.66			00101			00011			00011		
30		00010			1.03			11011			11101			11101		
31		01101			3.31			00101			00101			00111		
32		00101			0.00			00101			00101			00101		
Generacion: 2 totalA:169
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		01101			3.31			01010			01111			01111		
2		01011			6.00			00111			00010			00010		
3		01011			6.00			01011			01111			01111		
4		00010			1.03			01111			01011			01011		
5		11011			7.44			11111			11000			11010		
6		10010			10.41			01000			01111			01111		
7		10101			5.64			11010			11010			11010		
8		00111			0.75			10010			10010			10010		
9		01111			3.77			00010			00110			00110		
10		00011			0.93			01110			01010			01010		
11		00011			0.93			11101			11010			11010		
12		00101			0.00			00010			00101			00101		
13		00101			0.00			00110			00010			00010		
14		11010			7.60			11010			11110			11110		
15		01000			1.00			00011			00101			00101		
16		11010			7.60			00101			00011			00011		
17		11110			24.70			00111			00111			10111		
18		01010			3.43			01111			01111			01111		
19		01011			6.00			11111			11010			11010		
20		00110			0.58			11010			11111			11111		
21		11101			17.96			00010			00010			00010		
22		01110			3.01			00010			00010			00010		
23		10011			6.51			00110			00011			00011		
24		01010			3.43			00011			00110			00110		
25		00010			1.03			00111			00010			00010		
26		00010			1.03			11010			11111			11111		
27		11111			16.29			00010			00110			00110		
28		00101			0.00			00110			00010			00010		
29		00111			0.75			00111			00110			00110		
30		00111			0.75			00110			00111			00111		
31		01111			3.77			00110			00101			00111		
32		11101			17.96			00101			00110			00110		
Generacion: 3 totalA:150
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		00010			1.03			01111			01111			01111		
2		11110			24.70			01111			01111			11111		
3		11010			7.60			01111			01010			01010		
4		00110			0.58			10010			10111			10111		
5		00110			0.58			00110			00010			00010		
6		00111			0.75			11010			11110			11110		
7		00110			0.58			11110			11101			11111		
8		00010			1.03			00101			00110			10110		
9		10111			15.60			01111			01111			01111		
10		01010			3.43			11111			11111			11111		
11		01111			3.77			00010			00110			00110		
12		11111			16.29			00110			00010			00010		
13		00111			0.75			11111			11110			11110		
14		01011			6.00			00110			00111			00111		
15		00011			0.93			00110			00110			00110		
16		11010			7.60			00110			00110			00110		
17		00110			0.58			01111			01010			01010		
18		00101			0.00			10010			10111			10111		
19		01111			3.77			00110			00101			00101		
20		00010			1.03			00101			00110			00110		
21		00010			1.03			01111			01110			01110		
22		00010			1.03			00110			00111			00111		
23		11010			7.60			11111			11110			11110		
24		01111			3.77			00110			00111			00111		
25		11111			16.29			01111			01101			01101		
26		10010			10.41			00101			00111			00111		
27		00101			0.00			00110			00110			00110		
28		00110			0.58			00110			00110			00110		
29		11010			7.60			00101			00110			00110		
30		00011			0.93			00110			00101			00101		
31		01111			3.77			00101			00101			00101		
32		00010			1.03			00101			00101			00101		
Generacion: 4 totalA:192
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		00101			0.00			01111			01010			01010		
2		11111			16.29			01010			01111			01111		
3		00101			0.00			11110			11110			11110		
4		00110			0.58			10110			10110			10110		
5		01111			3.77			01111			01110			01110		
6		01010			3.43			00110			00111			00111		
7		00010			1.03			00111			00110			10110		
8		11111			16.29			00110			00111			10111		
9		00110			0.58			10111			10101			10101		
10		00110			0.58			00101			00111			00111		
11		00010			1.03			00111			00111			00111		
12		10111			15.60			00111			00111			00111		
13		01111			3.77			00111			00110			00110		
14		00111			0.75			00110			00111			00111		
15		00110			0.58			00101			00101			00101		
16		00111			0.75			00101			00101			00101		
17		10111			15.60			01111			01110			01110		
18		11111			16.29			10110			10111			10111		
19		11110			24.70			01111			01110			01110		
20		10110			8.54			00110			00111			00111		
21		00111			0.75			10111			10111			10111		
22		00101			0.00			00111			00111			00111		
23		11110			24.70			00110			00101			00101		
24		01010			3.43			00101			00110			00110		
25		00101			0.00			01111			01110			01110		
26		00111			0.75			00110			00111			00111		
27		11110			24.70			10111			10101			10111		
28		00110			0.58			00101			00111			00111		
29		01101			3.31			01111			01101			01101		
30		00110			0.58			00101			00111			00111		
31		00110			0.58			00101			00101			00101		
32		01110			3.01			00101			00101			00101		
Generacion: 5 totalA:141
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		11110			24.70			01111			01110			01110		
2		00111			0.75			10110			10111			10111		
3		01010			3.43			00111			00110			00110		
4		00101			0.00			10110			10111			10111		
5		10111			15.60			00111			00111			00111		
6		00110			0.58			00111			00111			00111		
7		00111			0.75			00111			00101			10101		
8		10101			5.64			00101			00111			10111		
9		01110			3.01			01110			01111			01111		
10		00111			0.75			00111			00110			00110		
11		00111			0.75			00111			00101			00101		
12		01111			3.77			00101			00111			00111		
13		00111			0.75			01110			01111			01111		
14		10111			15.60			00111			00110			00110		
15		10111			15.60			00111			00101			00101		
16		00111			0.75			00101			00111			00111		
17		00111			0.75			10110			10110			10110		
18		00110			0.58			10110			10110			10110		
19		01110			3.01			00111			00101			00101		
20		00101			0.00			00101			00111			00111		
21		00111			0.75			01110			01101			01101		
22		00101			0.00			00101			00110			00110		
23		01101			3.31			01110			01101			01101		
24		00111			0.75			00101			00110			00110		
25		01110			3.01			10110			10111			10111		
26		00101			0.00			00111			00110			00110		
27		10110			8.54			00101			00101			00111		
28		01110			3.01			00101			00101			00101		
29		00101			0.00			00111			00101			00101		
30		10111			15.60			00101			00111			00111		
31		00111			0.75			00111			00101			00101		
