Generacion: 1 totalA:174
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		11000			17.36			01101			01101			01101		
2		11111			16.29			01101			01101			01101		
3		11101			17.96			00000			00111			00111		
4		11111			16.29			01111			01000			01000		
5		00100			0.80			00111			00011			00011		
6		00001			1.41			00011			00111			00111		
7		00001			1.41			01000			01111			11111		
8		01101			3.31			01111			01000			01000		
9		00011			0.93			00100			00111			00111		
10		01000			1.00			01111			01100			01100		
11		01010			3.43			00011			00111			00111		
12		00011			0.93			00111			00011			00011		
13		01111			3.77			00001			00001			00001		
14		11011			7.44			11001			11001			11001		
15		00011			0.93			00001			00101			00101		
16		01101			3.31			01101			01001			11001		
17		10000			6.42			01101			01000			01000		
18		01111			3.77			00000			00101			00101		
19		01101			3.31			00011			00111			00111		
20		01111			3.77			01111			01011			01011		
21		00111			0.75			01111			01011			01011		
22		01100			4.78			00011			00111			00111		
23		11010			7.60			00001			00001			00001		
24		10011			6.51			00001			00001			00001		
25		11011			7.44			00000			00011			00011		
26		10000			6.42			00011			00000			00001		
27		00111			0.75			00011			00001			00001		
28		01111			3.77			00001			00011			00011		
29		11001			10.71			00011			00001			00001		
30		01011			6.00			00001			00011			00011		
31		00000			2.50			00001			00001			00001		
32		01111			3.77			00001			00001			00001		
Generacion: 2 totalA:84
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		00011			0.93			01101			01000			01000		
2		01000			1.00			01000			01101			01101		
3		11001			10.71			00111			00111			00111		
4		00111			0.75			11111			11111			11111		
5		00001			1.41			00111			00111			00111		
6		00011			0.93			00111			00111			00111		
7		00001			1.41			00001			00001			00011		
8		01101			3.31			11001			11001			11001		
9		00111			0.75			00101			00111			00111		
10		11111			16.29			00111			00101			00101		
11		00101			0.00			00111			00001			00001		
12		00001			1.41			00001			00111			00111		
13		00001			1.41			00011			00001			00001		
14		00001			1.41			00001			00011			00011		
15		01101			3.31			00011			00001			00001		
16		01011			6.00			00001			00011			00011		
17		01000			1.00			01000			01111			01111		
18		00001			1.41			00111			00000			00000		
19		11001			10.71			00111			00001			00001		
20		01100			4.78			00001			00111			00111		
21		00111			0.75			00101			00111			00111		
22		00111			0.75			00111			00101			00101		
23		00011			0.93			00011			00001			10001		
24		00011			0.93			00001			00011			00011		
25		00011			0.93			01000			01001			01001		
26		00111			0.75			00001			00000			00001		
27		00111			0.75			00101			00001			00001		
28		00001			1.41			00001			00101			00101		
29		00101			0.00			01000			01001			01001		
30		00001			1.41			00001			00000			00000		
31		01011			6.00			01000			01000			01000		
32		01000			1.00			01000			01000			01000		
Generacion: 3 totalA:74
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		00000			2.50			01000			01111			01111		
2		00001			1.41			00111			00000			00000		
3		00111			0.75			00111			00001			00001		
4		00001			1.41			11001			11111			11111		
5		00011			0.93			00101			00001			00001		
6		01000			1.00			00001			00101			00101		
7		01000			1.00			00011			00011			01011		
8		01001			1.66			00011			00011			00011		
9		11001			10.71			00000			00001			00001		
10		00101			0.00			00001			00000			00000		
11		00011			0.93			00101			00011			00011		
12		00111			0.75			00011			00101			00101		
13		01000			1.00			00001			00101			00101		
14		01101			3.31			00101			00001			00001		
15		00111			0.75			01001			01000			01000		
16		00111			0.75			01000			01001			01001		
17		00111			0.75			00111			00111			00111		
18		01111			3.77			00111			00111			00111		
19		10001			11.55			00101			00011			00011		
20		00001			1.41			00011			00101			00101		
21		00101			0.00			00001			00101			01101		
22		00001			1.41			00101			00001			00001		
23		00001			1.41			00101			00000			00000		
24		00111			0.75			01000			01101			01101		
25		00011			0.93			00111			00011			00011		
26		00011			0.93			00011			00111			00111		
27		00001			1.41			00001			00000			00000		
28		11111			16.29			01000			01001			11001		
29		01001			1.66			00111			00001			00001		
30		00101			0.00			00001			00111			00111		
31		00111			0.75			00111			00000			00000		
32		00000			2.50			01000			01111			01111		
Generacion: 4 totalA:77
N		 inicial		Aptitud		seleccion		cruza		mutacion		
1		00011			0.93			00000			00111			00111		
2		00011			0.93			11111			11000			11000		
3		00001			1.41			00101			00011			00011		
4		00011			0.93			01011			01101			01101		
